Product ID,SKU,Product Name,Options,Quantity,Price,Reference,Warehouse,Date,Movement ID
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935047,042 CA Roseville,2026-03-03 02:17:29,8019634
1548,HU014G,Small Slim Huggie,"Gold, Gold",-2,1.7000,SO#1935047,042 CA Roseville,2026-03-03 02:17:29,8019633
5465,PS208KCL,14K CZ Bezel Cluster Piercing Stud,,-1,20.6800,SO#1935046,038 CA Valley Fair,2026-03-03 02:17:27,8019629
4403,PS175KCL,14k Dangle Clear,,-1,22.4000,SO#1935046,038 CA Valley Fair,2026-03-03 02:17:27,8019630
1784,PC003G,6mm Clicker,"Gold, Gold",-1,0.7100,SO#1935046,038 CA Valley Fair,2026-03-03 02:17:27,8019632
4765,FC023GCL_6,Baguette Clicker 6mm,,-1,4.0200,SO#1935046,038 CA Valley Fair,2026-03-03 02:17:27,8019631
5237,Labret6,Labret- 6mm,,-4,0.2800,SO#1935045,028 CA UTC San Diego,2026-03-03 02:17:25,8019628
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935045,028 CA UTC San Diego,2026-03-03 02:17:25,8019627
5055,FB126SCL,Pave X Flatback Stud,Silver/Clear,-1,2.1300,SO#1935044,028 CA UTC San Diego,2026-03-03 02:16:21,8019626
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935043,038 CA Valley Fair,2026-03-03 02:15:23,8019622
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-2,0.5800,SO#1935043,038 CA Valley Fair,2026-03-03 02:15:23,8019621
5068,FB125GCL,Micro Crown Marquise Flatback Stud,Gold/Clear,-1,3.4000,SO#1935042,012 TN Fifth and Broadway,2026-03-03 02:14:20,8019619
5467,PS210KCL,14K Curved CZ Pear,,-15,19.6100,"2#1769127#Inventory Movement ID: 8019617
Reason: Damaged - Quality Issue (Color/Size/Shape)Damaged - Defective/Incompatible Pin
Type: Inventory adjustment - out
Product ID: 5467 (PS210KCL)
User name: Mango Gonzalez",014 WA Capitol Hill,2026-03-03 02:12:42,8019617
1815,PS006S,Ti Ball,"Silver, Silver",-2,0.4500,SO#1935040,036 CA Abbot Kinney,2026-03-03 02:09:55,8019614
3865,FL001ST_8,"8mm PVD Plated Labret, 4mm Disc.","Silver, Silver",-1,1.5500,SO#1935039,032 CA Irvine Spectrum,2026-03-03 02:09:54,8019612
5069,FB125SCL,Micro Crown Marquise Flatback Stud,Silver/Clear,-1,2.9500,SO#1935039,032 CA Irvine Spectrum,2026-03-03 02:09:54,8019613
5537,FC031G_6,6mm Chunky Clicker,,-2,5.2700,SO#1935054,042 CA Roseville,2026-03-03 02:09:51,8019609
3862,FL001GT_6,"6mm PVD Plated Labret, 4mm Disc.","Gold, Gold",-2,0.6000,SO#1935054,042 CA Roseville,2026-03-03 02:09:51,8019611
5033,FB122GGR,Micro CZ Flatback Stud,,-2,1.0500,SO#1935054,042 CA Roseville,2026-03-03 02:09:51,8019610
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935037,031 CA Westfield Topanga,2026-03-03 02:09:49,8019608
1814,PS005SCL,Ti CZ Clear 4mm,"Silver, Silver/Clear",-2,0.8300,SO#1935037,031 CA Westfield Topanga,2026-03-03 02:09:49,8019607
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935036,031 CA Westfield Topanga,2026-03-03 02:06:44,8019598
1814,PS005SCL,Ti CZ Clear 4mm,"Silver, Silver/Clear",-2,0.8300,SO#1935036,031 CA Westfield Topanga,2026-03-03 02:06:44,8019597
1846,PS034S,Ti Lightning,"Silver, Silver",-2,1.1600,"2#1840061#Inventory Movement ID: 8019595
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 1846 (PS034S)
User name: Mango Gonzalez",014 WA Capitol Hill,2026-03-03 02:05:38,8019595
1846,PS034S,Ti Lightning,"Silver, Silver",-29,1.1600,"2#1840061#Inventory Movement ID: 8019594
Reason: Damaged - Quality Issue (Color/Size/Shape)
Type: Inventory adjustment - out
Product ID: 1846 (PS034S)
User name: Mango Gonzalez",014 WA Capitol Hill,2026-03-03 02:05:25,8019594
5105,PS198KPI,14K Pear Pink,,-1,12.8000,SO#1935034,028 CA UTC San Diego,2026-03-03 02:04:30,8019590
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-1,0.5800,SO#1935033,033 CA Fashion Island,2026-03-03 02:03:30,8019582
5238,Labret8,Labret - 8mm,,-1,0.2800,SO#1935031,012 TN Fifth and Broadway,2026-03-03 01:57:45,8019566
5535,PS215G,Anodized Spike,,-1,1.6000,SO#1935041,038 CA Valley Fair,2026-03-03 01:57:44,8019565
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1935041,038 CA Valley Fair,2026-03-03 01:57:44,8019564
2537,PS154KCL,14K Twinkle,,-1,13.0300,SO#1935029,041 NV Grand Shoppes,2026-03-03 01:57:41,8019562
5239,Labret10,Labret - 10mm,,-1,0.3600,SO#1935029,041 NV Grand Shoppes,2026-03-03 01:57:41,8019561
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935029,041 NV Grand Shoppes,2026-03-03 01:57:41,8019563
5055,FB126SCL,Pave X Flatback Stud,Silver/Clear,-1,2.1300,SO#1935028,040 TX Houston Galleria,2026-03-03 01:57:39,8019558
4422,PS177SGR,Ti Crown Green,,-1,4.1500,SO#1935028,040 TX Houston Galleria,2026-03-03 01:57:39,8019559
4425,PS181SCL,Ti Dangle Clear,,-1,3.7050,SO#1935028,040 TX Houston Galleria,2026-03-03 01:57:39,8019557
4426,PS181SGR,Ti Dangle Green,,-1,3.9000,SO#1935028,040 TX Houston Galleria,2026-03-03 01:57:39,8019560
5239,Labret10,Labret - 10mm,,-1,0.3400,SO#1935035,006 CA Century City,2026-03-03 01:50:32,8019539
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935026,012 TN Fifth and Broadway,2026-03-03 01:48:32,8019489
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-1,0.5800,SO#1935026,012 TN Fifth and Broadway,2026-03-03 01:48:32,8019488
1780,PB002S,Titanium Curved Barbell 8mm,"Silver, Silver",-1,0.8000,SO#1935026,012 TN Fifth and Broadway,2026-03-03 01:48:32,8019490
1863,PS048K,14K Ball,"14K Gold, Gold",-1,13.5000,SO#1935022,006 CA Century City,2026-03-03 01:45:29,8019484
5552,PS221AGCL,Anodized Twinkle Heart,,-2,3.0000,SO#1935022,006 CA Century City,2026-03-03 01:45:29,8019485
5237,Labret6,Labret- 6mm,,-2,0.2800,SO#1935022,006 CA Century City,2026-03-03 01:45:29,8019486
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935030,040 TX Houston Galleria,2026-03-03 01:41:46,8019476
4416,PS177SCL,Ti Crown Clear,,-2,3.9000,SO#1935019,031 CA Westfield Topanga,2026-03-03 01:36:47,8019461
4405,PS175KPL,14K Dangle Pearl,,-2,21.7700,SO#1935018,032 CA Irvine Spectrum,2026-03-03 01:36:45,8019460
4425,PS181SCL,Ti Dangle Clear,,-1,3.7050,SO#1935016,006 CA Century City,2026-03-03 01:35:45,8019458
2489,PS110SCL,Ti Marquise Clear,,-1,1.6800,SO#1935016,006 CA Century City,2026-03-03 01:35:45,8019459
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935015,014 WA Capitol Hill,2026-03-03 01:34:45,8019457
4416,PS177SCL,Ti Crown Clear,,-1,4.1800,SO#1935015,014 WA Capitol Hill,2026-03-03 01:34:45,8019456
2194,PS083GCL,14K Marquise Clear,"14K Gold, Gold/Clear",-1,12.2800,SO#1935013,033 CA Fashion Island,2026-03-03 01:33:19,8019447
5241,Labret5,Labret - 5mm,,-1,0.3600,SO#1935013,033 CA Fashion Island,2026-03-03 01:33:19,8019448
4206,FC010GT,8mm Double Clicker,Gold,-1,1.0300,SO#1935012,032 CA Irvine Spectrum,2026-03-03 01:32:20,8019442
5550,PC032GCL_8,8mm Twinkle Clicker,,-1,4.1900,SO#1935012,032 CA Irvine Spectrum,2026-03-03 01:32:20,8019441
5536,PS216G,Anodized Pyramid,,-1,1.7600,SO#1935011,027 TX South Congress,2026-03-03 01:31:23,8019436
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935011,027 TX South Congress,2026-03-03 01:31:23,8019438
5023,PS081SPL,Ti CZ Pearl 2.5mm,,-2,1.6800,SO#1935011,027 TX South Congress,2026-03-03 01:31:23,8019437
2019,PS050K,14K Bezel,"14K Gold, Gold",-2,7.9900,SO#1935010,039 VA Tysons Corner,2026-03-03 01:29:45,8019418
5238,Labret8,Labret - 8mm,,-2,0.2800,SO#1935010,039 VA Tysons Corner,2026-03-03 01:29:45,8019419
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935010,039 VA Tysons Corner,2026-03-03 01:29:45,8019420
1364,SALINE1,Saline Can,,-1,3.5000,SO#1935007,031 CA Westfield Topanga,2026-03-03 01:25:50,8019417
5675,PS223AGCL,Anodized CZ Heart Cluster,,-1,4.5000,SO#1935006,012 TN Fifth and Broadway,2026-03-03 01:24:55,8019415
4429,PC022SGR_8,Titanium Clicker Bezel Green 8mm,,-1,2.4800,SO#1935006,012 TN Fifth and Broadway,2026-03-03 01:24:55,8019416
2537,PS154KCL,14K Twinkle,,-1,13.0300,SO#1935005,031 CA Westfield Topanga,2026-03-03 01:24:53,8019414
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-2,0.5800,SO#1935020,032 CA Irvine Spectrum,2026-03-03 01:24:52,8019413
5515,HU143SCL,CZ Bezel Huggie,,10,2.5000,"Inventory Movement ID: 8019411
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 5515 (HU143SCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:24:06,8019411
5536,PS216G,Anodized Pyramid,,-1,1.7600,"2#1769127#Inventory Movement ID: 8019408
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 5536 (PS216G)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:23:27,8019408
5166,PS204SCL,Ti Bar CZ Dangle,,1,3.7300,"Inventory Movement ID: 8019407
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 5166 (PS204SCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:22:58,8019407
5467,PS210KCL,14K Curved CZ Pear,,-3,19.6100,"2#1692090#Inventory Movement ID: 8019406
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 5467 (PS210KCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:22:30,8019406
5465,PS208KCL,14K CZ Bezel Cluster Piercing Stud,,1,20.4000,"Inventory Movement ID: 8019405
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 5465 (PS208KCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:22:06,8019405
4704,FC021GCL_8,Bezel Clicker 8mm Front Facing,,-1,1.2700,"0#Inventory Movement ID: 8019404
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4704 (FC021GCL_8)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:21:41,8019404
4703,FC021SCL_6,Bezel Clicker 6mm Front Facing,,1,1.3200,"Inventory Movement ID: 8019401
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 4703 (FC021SCL_6)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:21:19,8019401
4444,PS185S,Ti Triangle,,-1,1.2000,"2#1336834#Inventory Movement ID: 8019400
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4444 (PS185S)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:21:01,8019400
4426,PS181SGR,Ti Dangle Green,,1,3.8500,"Inventory Movement ID: 8019393
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 4426 (PS181SGR)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:20:36,8019393
2521,PS138KOP,14K Marquise Opal,,-1,12.3900,"0#Inventory Movement ID: 8019390
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 2521 (PS138KOP)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:19:55,8019390
2499,PS120SCL,Ti Cluster,,-1,3.0600,"2#1336834#Inventory Movement ID: 8019389
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 2499 (PS120SCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:19:30,8019389
2475,PS081SYL,Titanium CZ Yellow 2.5mm,Silver/Yellow,-6,1.6000,"0#Inventory Movement ID: 8019382
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 2475 (PS081SYL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:19:05,8019382
2187,PS081SPI,Titanium CZ Pink 2.5mm,"Silver, Silver/Pink",-2,0.9000,"0#Inventory Movement ID: 8019381
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 2187 (PS081SPI)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:18:40,8019381
2473,PS081SGR,Ti CZ Green 2.5mm,Silver/Green,-2,0.8000,"2#1665785#Inventory Movement ID: 8019380
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 2473 (PS081SGR)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:18:14,8019380
5146,PS203KCL,14K Stacked CZ Clear,,-2,13.6000,"2#1366421#Inventory Movement ID: 8019377
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 5146 (PS203KCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:17:50,8019377
5141,PS202SCL,Ti Stacked CZ Clear,,-1,2.2000,"0#Inventory Movement ID: 8019376
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 5141 (PS202SCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:17:27,8019376
4395,PS171KPL,14K Pearl Daisy,,-2,17.5105,SO#1935000,014 WA Capitol Hill,2026-03-03 01:16:58,8019371
5238,Labret8,Labret - 8mm,,-2,0.2800,SO#1935000,014 WA Capitol Hill,2026-03-03 01:16:58,8019373
4771,HU126GCL,Mini Pave Pear Huggie,,-2,3.3000,SO#1935000,014 WA Capitol Hill,2026-03-03 01:16:58,8019372
5140,PS201S,Ti Daisy,,-2,2.1000,"2#1577974#Inventory Movement ID: 8019370
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 5140 (PS201S)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:16:52,8019370
5237,Labret6,Labret- 6mm,,-3,0.2800,SO#1934999,021 IL Gold Coast,2026-03-03 01:16:50,8019368
1815,PS006S,Ti Ball,"Silver, Silver",-3,0.7300,SO#1934999,021 IL Gold Coast,2026-03-03 01:16:50,8019369
5100,PS198KGR,14K Pear Green,,-1,12.8000,"2#1346197#Inventory Movement ID: 8019367
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 5100 (PS198KGR)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:16:29,8019367
4656,FC017GCL_12,Pave Clicker 12mm,,-1,2.3000,SO#1934998,036 CA Abbot Kinney,2026-03-03 01:16:00,8019366
5099,PS198KCL,14K Pear Clear,,-1,10.4800,"2#1769120#Inventory Movement ID: 8019365
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 5099 (PS198KCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:15:59,8019365
4852,AC014,PIERCING PILLOW,,-1,6.0800,SO#1934997,036 CA Abbot Kinney,2026-03-03 01:15:56,8019363
1364,SALINE1,Saline Can,,-1,3.5000,SO#1934997,036 CA Abbot Kinney,2026-03-03 01:15:56,8019364
4414,PS184SAB,Ti Marquise Aurora Borealis,,-1,1.7000,"0#Inventory Movement ID: 8019359
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4414 (PS184SAB)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:15:24,8019359
4427,PS181SPL,Ti Dangle Pearl,,-1,3.9000,"2#1284222#Inventory Movement ID: 8019358
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4427 (PS181SPL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:14:56,8019358
4425,PS181SCL,Ti Dangle Clear,,-2,3.8500,"0#Inventory Movement ID: 8019357
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4425 (PS181SCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:14:20,8019357
4416,PS177SCL,Ti Crown Clear,,2,3.8500,"Inventory Movement ID: 8019356
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 4416 (PS177SCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:13:54,8019356
4405,PS175KPL,14K Dangle Pearl,,-1,21.7700,"2#1284892#Inventory Movement ID: 8019351
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4405 (PS175KPL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:12:48,8019351
4405,PS175KPL,14K Dangle Pearl,,-1,21.3100,"2#1265348#Inventory Movement ID: 8019350
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4405 (PS175KPL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:12:41,8019350
5238,Labret8,Labret - 8mm,,-2,0.2800,SO#1934994,014 WA Capitol Hill,2026-03-03 01:12:35,8019349
4651,FC017SCL_6,Pave Clicker 6mm,,-1,1.7000,SO#1934994,014 WA Capitol Hill,2026-03-03 01:12:35,8019348
4422,PS177SGR,Ti Crown Green,,-1,4.1500,SO#1934994,014 WA Capitol Hill,2026-03-03 01:12:35,8019347
1780,PB002S,Titanium Curved Barbell 8mm,"Silver, Silver",-1,0.8000,SO#1934994,014 WA Capitol Hill,2026-03-03 01:12:35,8019346
4403,PS175KCL,14k Dangle Clear,,-1,15.4800,"0#Inventory Movement ID: 8019345
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4403 (PS175KCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:12:05,8019345
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1934993,019 TX West Village,2026-03-03 01:11:40,8019343
4393,PS170KCL,14K CZ Clear 4mm,,2,20.9200,"Inventory Movement ID: 8019342
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 4393 (PS170KCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:11:31,8019342
4105,PS168KDI,14K Mini Diamond Yellow Gold,,-2,17.8500,"2#1346236#Inventory Movement ID: 8019341
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4105 (PS168KDI)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:11:03,8019341
2489,PS110SCL,Ti Marquise Clear,,-1,1.6800,SO#1935008,033 CA Fashion Island,2026-03-03 01:10:44,8019340
2540,PS157KCL,14k Crown Clear,,-3,31.5000,"2#1769120#Inventory Movement ID: 8019337
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 2540 (PS157KCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:10:29,8019337
2538,PS155KCL,14K Stacked CZ Pearl,,2,13.2800,"Inventory Movement ID: 8019335
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 2538 (PS155KCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:10:01,8019335
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1935004,006 CA Century City,2026-03-03 01:10:01,8019336
2517,PS137KCL,14K CZ Clear 2.5mm,Gold/Clear,-1,11.5300,"2#1769127#Inventory Movement ID: 8019330
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 2517 (PS137KCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:09:35,8019330
2502,PS123SCL,Ti Trinity CZ,Silver/Clear,1,2.8800,"Inventory Movement ID: 8019329
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 2502 (PS123SCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:08:56,8019329
2489,PS110SCL,Ti Marquise Clear,,7,1.5000,"Inventory Movement ID: 8019328
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 2489 (PS110SCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:08:31,8019328
5237,Labret6,Labret- 6mm,,-1,0.2800,SO#1934991,042 CA Roseville,2026-03-03 01:08:15,8019326
4653,FC017SCL_8,Pave Clicker 8mm,,-1,1.9800,SO#1934991,042 CA Roseville,2026-03-03 01:08:15,8019327
1814,PS005SCL,Ti CZ Clear 4mm,"Silver, Silver/Clear",-1,0.8300,SO#1934991,042 CA Roseville,2026-03-03 01:08:15,8019325
3862,FL001GT_6,"6mm PVD Plated Labret, 4mm Disc.","Gold, Gold",-2,0.3500,SO#1934990,016 TX Rice Village,2026-03-03 01:08:14,8019324
3843,FB085GTCL,Mini CZ Flatback Stud,"Gold, Gold/Clear",-2,2.7000,SO#1934990,016 TX Rice Village,2026-03-03 01:08:14,8019323
2207,PS096G,14K Trinity Ball,"14K Gold, Gold",2,9.0800,"Inventory Movement ID: 8019322
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 2207 (PS096G)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:07:52,8019322
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-19,0.5800,"2#1665785#Inventory Movement ID: 8019321
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 2190 (PS081SCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:07:03,8019321
1833,PS024KCL,14K Cluster,"14K Gold, Gold/Clear",-1,22.4000,"2#1769127#Inventory Movement ID: 8019319
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 1833 (PS024KCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:06:35,8019319
1817,PS007S,Ti Trinity Ball,"Silver, Silver",1,1.0500,"Inventory Movement ID: 8019318
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 1817 (PS007S)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:06:10,8019318
1852,PS038S,Ti Star,"Silver, Silver",-1,0.6400,SO#1935002,002 NY Hudson Yards,2026-03-03 01:05:42,8019316
2555,PB006S,Titanium Curved Barbell 10mm,,1,1.6500,"Inventory Movement ID: 8019315
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 2555 (PB006S)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:05:39,8019315
1786,PC004G,8mm Clicker,"Gold, Gold",1,0.7100,"Inventory Movement ID: 8019314
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 1786 (PC004G)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:05:09,8019314
1784,PC003G,6mm Clicker,"Gold, Gold",-4,0.7100,"2#1665901#Inventory Movement ID: 8019308
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 1784 (PC003G)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:04:27,8019308
1534,HU006GCL,Small Pave Huggie,"Gold, Gold/Clear",-1,2.9000,"2#1344437#Inventory Movement ID: 8019307
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 1534 (HU006GCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:03:53,8019307
3844,FB085STCL,Mini CZ Flatback Stud,"Silver, Silver/Clear",-2,2.7000,SO#1934986,018 LA Magazine Street,2026-03-03 01:03:30,8019301
1364,SALINE1,Saline Can,,-1,3.5000,SO#1934986,018 LA Magazine Street,2026-03-03 01:03:30,8019300
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-1,0.5800,SO#1934986,018 LA Magazine Street,2026-03-03 01:03:30,8019302
1364,SALINE1,Saline Can,,-1,3.5000,SO#1934984,018 LA Magazine Street,2026-03-03 01:03:27,8019298
2190,PS081SCL,Ti CZ Clear 2.5mm,"Silver, Silver/Clear",-1,0.5800,SO#1934984,018 LA Magazine Street,2026-03-03 01:03:27,8019299
1527,HU005GCL,Mini Pave Huggie,"Gold, Gold/Clear",-1,2.3300,"0#Inventory Movement ID: 8019297
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 1527 (HU005GCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:03:17,8019297
4684,FC019GCL_8,Floating Bezel Clicker 8mm,,1,1.4300,"Inventory Movement ID: 8019296
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 4684 (FC019GCL_8)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:02:39,8019296
5238,Labret8,Labret - 8mm,,-1,0.2800,SO#1934983,032 CA Irvine Spectrum,2026-03-03 01:02:26,8019294
1364,SALINE1,Saline Can,,-1,3.5000,SO#1934983,032 CA Irvine Spectrum,2026-03-03 01:02:26,8019295
2489,PS110SCL,Ti Marquise Clear,,-1,1.6800,SO#1934983,032 CA Irvine Spectrum,2026-03-03 01:02:26,8019293
1817,PS007S,Ti Trinity Ball,"Silver, Silver",-2,0.7600,SO#1934983,032 CA Irvine Spectrum,2026-03-03 01:02:26,8019292
4663,FC018GCL_8,Front-Set Pave Clicker 8mm,,-1,1.2300,"0#Inventory Movement ID: 8019282
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4663 (FC018GCL_8)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:01:00,8019282
5083,FB128SCL,Bow CZ Dangle Flatback Stud,Silver/Clear,-1,3.1000,SO#1934981,016 TX Rice Village,2026-03-03 01:00:31,8019279
5241,Labret5,Labret - 5mm,,-1,0.3600,SO#1934981,016 TX Rice Village,2026-03-03 01:00:31,8019280
5238,Labret8,Labret - 8mm,,-1,0.3400,SO#1934981,016 TX Rice Village,2026-03-03 01:00:31,8019281
1364,SALINE1,Saline Can,,-1,3.5000,SO#1934980,034 TX Lovers Lane,2026-03-03 01:00:26,8019278
5023,PS081SPL,Ti CZ Pearl 2.5mm,,-2,1.1200,SO#1934980,034 TX Lovers Lane,2026-03-03 01:00:26,8019277
5017,FC017GSA_8,September CZ Pave Clicker 8mm,,9,2.2600,"Inventory Movement ID: 8019276
Reason: Stock Check
Type: Inventory adjustment - in
Product ID: 5017 (FC017GSA_8)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 01:00:24,8019276
3844,FB085STCL,Mini CZ Flatback Stud,"Silver, Silver/Clear",-1,2.6700,"2#1336681#Inventory Movement ID: 8019272
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 3844 (FB085STCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 00:59:50,8019272
3844,FB085STCL,Mini CZ Flatback Stud,"Silver, Silver/Clear",-1,2.7000,"0#Inventory Movement ID: 8019271
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 3844 (FB085STCL)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 00:59:44,8019271
4852,AC014,PIERCING PILLOW,,-1,6.0800,"2#1559582#Inventory Movement ID: 8019268
Reason: Stock Check
Type: Inventory adjustment - out
Product ID: 4852 (AC014)
User name: Raphael Ascencio",022 MA Seaport,2026-03-03 00:58:50,8019268
1364,SALINE1,Saline Can,,-1,3.5000,SO#1934979,014 WA Capitol Hill,2026-03-03 00:57:33,8019266
5023,PS081SPL,Ti CZ Pearl 2.5mm,,-2,1.4000,SO#1934979,014 WA Capitol Hill,2026-03-03 00:57:33,8019267
2040,PS052SCL,Ti Bezel,"Silver, Silver/Clear",-1,0.8400,SO#1934977,032 CA Irvine Spectrum,2026-03-03 00:57:30,8019265
1850,PS037S,Ti Heart,"Silver, Silver",-1,0.9300,SO#1934977,032 CA Irvine Spectrum,2026-03-03 00:57:30,8019264
4426,PS181SGR,Ti Dangle Green,,-1,3.9000,SO#1934976,019 TX West Village,2026-03-03 00:57:29,8019263
2489,PS110SCL,Ti Marquise Clear,,-1,1.6800,SO#1934976,019 TX West Village,2026-03-03 00:57:29,8019262
